Title,Media URL,Pinterest board,Miniaturansicht,Beschreibung,Link,Publish date,Keywords
Burg Hohenzollern - Baden-Württemberg | Plizio Visual Lab,https://plizio.com/geo-images/germany/burg-hohenzollern.webp,Plizio DE - Deutschland,,Der Stammsitz des preußischen Königshauses auf einem markanten Bergkegel der Schwäbischen Alb.,https://plizio.com/de/deutschland/baden-wuerttemberg/burg-hohenzollern/,,
Ludwigshafen (BASF – Chemie) - Rheinland-Pfalz | Plizio Visual Lab,https://plizio.com/geo-images/industry-ludwigshafen.webp,Plizio DE - Deutschland,,"In Ludwigshafen befindet sich der weltgrößte zusammenhängende Chemiestandort: das BASF-Werk. Auf 10 km² werden dort tausende chemische Produkte hergestellt, di…",https://plizio.com/de/deutschland/rheinland-pfalz/ludwigshafen-basf-chemie/,,
Mainz - Rheinland-Pfalz | Plizio Visual Lab,https://plizio.com/geo-images/city-mainz.webp,Plizio DE - Deutschland,,"Mainz ist die Landeshauptstadt von Rheinland-Pfalz und blickt auf eine über 2000-jährige Geschichte zurück, die bis zu den Römern reicht. Die Stadt am Rhein is…",https://plizio.com/de/deutschland/rheinland-pfalz/mainz/,,
Marksburg - Rheinland-Pfalz | Plizio Visual Lab,https://plizio.com/geo-images/germany/marksburg.webp,Plizio DE - Deutschland,,Die einzige nie zerstörte Höhenburg am Mittelrhein und Teil des UNESCO-Welterbes.,https://plizio.com/de/deutschland/rheinland-pfalz/marksburg/,,
Nürburgring - Rheinland-Pfalz | Plizio Visual Lab,https://plizio.com/geo-images/germany/nuerburgring.webp,Plizio DE - Deutschland,,"Eine weltberühmte Rennstrecke in der Eifel, bekannt als die 'Grüne Hölle'.",https://plizio.com/de/deutschland/rheinland-pfalz/nuerburgring/,,
Oberrheinische Tiefebene - Rheinland-Pfalz | Plizio Visual Lab,https://plizio.com/geo-images/relief-rheintal.webp,Plizio DE - Deutschland,,Das Rheintal zwischen dem Schwarzwald im Osten und den Vogesen in Frankreich ist eine der fruchtbarsten und wärmsten Landschaften Deutschlands. Der Rhein fließ…,https://plizio.com/de/deutschland/rheinland-pfalz/oberrheinische-tiefebene/,,
Porta Nigra - Rheinland-Pfalz | Plizio Visual Lab,https://plizio.com/geo-images/landmark-porta-nigra.webp,Plizio DE - Deutschland,,Die Porta Nigra ist das besterhaltene römische Stadttor nördlich der Alpen und liegt in Trier. Das aus dem 2. Jahrhundert stammende Bauwerk ist ein eindrucksvo…,https://plizio.com/de/deutschland/rheinland-pfalz/porta-nigra/,,
Reichsburg Cochem - Rheinland-Pfalz | Plizio Visual Lab,https://plizio.com/geo-images/germany/burg-cochem.webp,Plizio DE - Deutschland,,"Majestätische Burg auf einem Hügel über der Mosel, ein Wahrzeichen der Region.",https://plizio.com/de/deutschland/rheinland-pfalz/reichsburg-cochem/,,
Schloss Stolzenfels - Rheinland-Pfalz | Plizio Visual Lab,https://plizio.com/geo-images/germany/schloss-stolzenfels.webp,Plizio DE - Deutschland,,"Ein Juwel der preußischen Rheinromantik, erbaut als Sommerresidenz bei Koblenz.",https://plizio.com/de/deutschland/rheinland-pfalz/schloss-stolzenfels/,,
Speyerer Dom - Rheinland-Pfalz (Rheinland Pfalz) | Plizio Visual Lab,https://plizio.com/geo-images/hist-speyer.webp,Plizio DE - Deutschland,,"Der Speyerer Dom ist die bedeutendste romanische Kathedrale Deutschlands und einer der größten Dome der Welt, erbaut zwischen 1030 und 1061. Er ist Grabstätte…",https://plizio.com/de/deutschland/rheinland-pfalz/speyerer-dom/,,
Trier - Rheinland-Pfalz | Plizio Visual Lab,https://plizio.com/geo-images/city-trier.webp,Plizio DE - Deutschland,,"Trier in Rheinland-Pfalz ist die stolze älteste Stadt Deutschlands, die um 16 v. Chr. von den Römern gegründet wurde. In der Antike war 'Augusta Treverorum' ze…",https://plizio.com/de/deutschland/rheinland-pfalz/trier/,,
Wormser Dom St. Peter - Rheinland-Pfalz | Plizio Visual Lab,https://plizio.com/geo-images/hist-worms-dom.webp,Plizio DE - Deutschland,,"Der Wormser Dom St. Peter ist eine der bedeutendsten romanischen Kathedralen Deutschlands, erbaut zwischen 1130 und 1181. In Worms fand 1521 der Reichstag stat…",https://plizio.com/de/deutschland/rheinland-pfalz/wormser-dom-st-peter/,,
Saarbrücken - Saarland | Plizio Visual Lab,https://plizio.com/geo-images/city-saarbruecken.webp,Plizio DE - Deutschland,,Saarbrücken ist die Landeshauptstadt des Saarlandes und liegt direkt an der Grenze zu Frankreich. Die Stadt verbindet französisches Flair mit einer von Bergbau…,https://plizio.com/de/deutschland/saarland/saarbruecken/,,
Völklinger Hütte - Saarland | Plizio Visual Lab,https://plizio.com/geo-images/landmark-voelklinger-huette.webp,Plizio DE - Deutschland,,"Die Völklinger Hütte ist ein ehemaliges Eisenwerk im saarländischen Völklingen, das als einziges vollständig erhaltenes Eisenwerk aus der Blütezeit der Industr…",https://plizio.com/de/deutschland/saarland/voelklinger-huette/,,
Bastei & Sächsische Schweiz - Sachsen | Plizio Visual Lab,https://plizio.com/geo-images/germany/mnt-bastei.webp,Plizio DE - Deutschland,,Spektakuläre Sandsteinfelsen im Elbsandsteingebirge mit der berühmten Basteibrücke.,https://plizio.com/de/deutschland/sachsen/bastei-and-saechsische-schweiz/,,
BELANTIS – Das AbenteuerReich - Sachsen | Plizio Visual Lab,https://plizio.com/geo-images/germany/belantis.webp,Plizio DE - Deutschland,,"Der größte Freizeitpark in Ostdeutschland, südlich von Leipzig gelegen.",https://plizio.com/de/deutschland/sachsen/belantis-das-abenteuerreich/,,
Dresden - Sachsen | Plizio Visual Lab,https://plizio.com/geo-images/city-dresden.webp,Plizio DE - Deutschland,,"Dresden, die Hauptstadt Sachsens, wird aufgrund ihrer prächtigen barocken Architektur und der Lage im Elbtal oft als „Elbflorenz“ bezeichnet. Die Stadt erlebte…",https://plizio.com/de/deutschland/sachsen/dresden/,,
Dresdner Frauenkirche - Sachsen | Plizio Visual Lab,https://plizio.com/geo-images/germany/frauenkirche-dresden.webp,Plizio DE - Deutschland,,Eine barocke evangelisch-lutherische Kirche und das Wahrzeichen von Dresden.,https://plizio.com/de/deutschland/sachsen/dresdner-frauenkirche/,,
Fichtelberg - Sachsen | Plizio Visual Lab,https://plizio.com/geo-images/mnt-fichtelberg.webp,Plizio DE - Deutschland,,Der Fichtelberg im Erzgebirge ist der höchste Berg im Bundesland Sachsen und ein wichtiges Symbol der Region. Das umliegende Erzgebirge an der Grenze zu Tschec…,https://plizio.com/de/deutschland/sachsen/fichtelberg/,,
Leipzig - Sachsen | Plizio Visual Lab,https://plizio.com/geo-images/city-leipzig.webp,Plizio DE - Deutschland,,"Leipzig ist die einwohnerreichste Stadt Sachsens und ein wichtiges historisches Zentrum für Handel und Kultur. Sie wird oft als Musikstadt bezeichnet, da Johan…",https://plizio.com/de/deutschland/sachsen/leipzig/,,
Leipzig – Buch & Auto - Sachsen | Plizio Visual Lab,https://plizio.com/geo-images/industry-leipzig.webp,Plizio DE - Deutschland,,Leipzig ist traditionell eine Buchstadt mit der ältesten Buchmesse Deutschlands. Heute haben sich BMW und Porsche hier angesiedelt und machen die Stadt zu eine…,https://plizio.com/de/deutschland/sachsen/leipzig-buch-and-auto/,,
Montagsdemonstrationen Leipzig - Sachsen | Plizio Visual Lab,https://plizio.com/geo-images/city-leipzig.webp,Plizio DE - Deutschland,,"Die Montagsdemonstrationen in Leipzig waren wöchentliche Protestveranstaltungen gegen das DDR-Regime im Herbst 1989, die zur Friedlichen Revolution und dem Fal…",https://plizio.com/de/deutschland/sachsen/montagsdemonstrationen-leipzig/,,
Völkerschlachtdenkmal - Sachsen | Plizio Visual Lab,https://plizio.com/geo-images/germany/voelkerschlachtdenkmal.webp,Plizio DE - Deutschland,,"Eines der größten Denkmäler Europas, errichtet zur Erinnerung an den Sieg über Napoleon bei Leipzig.",https://plizio.com/de/deutschland/sachsen/voelkerschlachtdenkmal/,,
Zoo Leipzig - Sachsen | Plizio Visual Lab,https://plizio.com/geo-images/zoo-leipzig.webp,Plizio DE - Deutschland,,"Der Zoo Leipzig ist einer der modernsten Zoos Europas und bekannt für die riesige tropische Halle Gondwanaland, in der Gorillas, Elefanten und Flusspferde zusa…",https://plizio.com/de/deutschland/sachsen/zoo-leipzig/,,
Zwinger - Sachsen | Plizio Visual Lab,https://plizio.com/geo-images/city-dresden.webp,Plizio DE - Deutschland,,"Der Dresdner Zwinger ist ein barockes Schlossensemble in Dresden, das August der Starke Anfang des 18. Jahrhunderts erbauen ließ. Der Zwinger beherbergt heute…",https://plizio.com/de/deutschland/sachsen/zwinger/,,
Brocken - Sachsen-Anhalt | Plizio Visual Lab,https://plizio.com/geo-images/mnt-brocken.webp,Plizio DE - Deutschland,,"Der Brocken ist mit 1.141 Metern der höchste Berg im Harz und in ganz Norddeutschland. Gelegen in Sachsen-Anhalt, hat der Berg aufgrund seines extrem rauen Kli…",https://plizio.com/de/deutschland/sachsen-anhalt/brocken/,,
Harz - Sachsen-Anhalt | Plizio Visual Lab,https://plizio.com/geo-images/forest-harz.webp,Plizio DE - Deutschland,,"Der Harz ist das nördlichste Mittelgebirge Deutschlands und ein Ort voller Mythen, tiefer Wälder und steiler Klippen. Die Region erstreckt sich über drei Bunde…",https://plizio.com/de/deutschland/sachsen-anhalt/harz/,,
Magdeburg - Sachsen-Anhalt | Plizio Visual Lab,https://plizio.com/geo-images/city-magdeburg.webp,Plizio DE - Deutschland,,"Magdeburg, die Landeshauptstadt von Sachsen-Anhalt, blickt auf eine über 1200-jährige wechselvolle Geschichte zurück. Einst war sie eine der bedeutendsten Metr…",https://plizio.com/de/deutschland/sachsen-anhalt/magdeburg/,,
Quedlinburg – Stiftskirche - Sachsen-Anhalt | Plizio Visual Lab,https://plizio.com/geo-images/hist-quedlinburg.webp,Plizio DE - Deutschland,,Quedlinburg am nördlichen Rand des Harzes in Sachsen-Anhalt ist eine wahre architektonische Schatzkammer. Die Stadt besticht durch ein einzigartiges Ensemble v…,https://plizio.com/de/deutschland/sachsen-anhalt/quedlinburg-stiftskirche/,,
Schlosskirche Wittenberg - Sachsen-Anhalt | Plizio Visual Lab,https://plizio.com/geo-images/hist-wittenberg-schlosskirche.webp,Plizio DE - Deutschland,,"Die Schlosskirche in Wittenberg ist das Ort, an dem Martin Luther am 31. Oktober 1517 seine 95 Thesen angeschlagen haben soll, die die Reformation auslösten. D…",https://plizio.com/de/deutschland/sachsen-anhalt/schlosskirche-wittenberg/,,
Teufelsmauer - Sachsen-Anhalt | Plizio Visual Lab,https://plizio.com/geo-images/germany/teufelsmauer.webp,Plizio DE - Deutschland,,Eine skurrile Felsformation aus Sandstein im nördlichen Harzvorland.,https://plizio.com/de/deutschland/sachsen-anhalt/teufelsmauer/,,
Fehmarn - Schleswig-Holstein | Plizio Visual Lab,https://plizio.com/geo-images/island-fehmarn.webp,Plizio DE - Deutschland,,Fehmarn ist eine Ostsee-Insel in Schleswig-Holstein und über den Fehmarnsund-Brücke mit dem Festland verbunden. Die sonnige Insel ist ein beliebtes Urlaubsziel…,https://plizio.com/de/deutschland/schleswig-holstein/fehmarn/,,
Hansa-Park - Schleswig-Holstein | Plizio Visual Lab,https://plizio.com/geo-images/germany/hansa-park.webp,Plizio DE - Deutschland,,"Deutschlands einziger Erlebnispark am Meer, direkt an der Ostseeküste gelegen.",https://plizio.com/de/deutschland/schleswig-holstein/hansa-park/,,
Helgoland - Schleswig-Holstein | Plizio Visual Lab,https://plizio.com/geo-images/island-helgoland.webp,Plizio DE - Deutschland,,"Helgoland ist die einzige Hochseeinsel Deutschlands in der Nordsee, weit vom Festland entfernt. Die Insel war historisch strategisch wichtig, mehrfach Teil ver…",https://plizio.com/de/deutschland/schleswig-holstein/helgoland/,,
Lübeck - Schleswig-Holstein | Plizio Visual Lab,https://plizio.com/geo-images/hist-luebeck.webp,Plizio DE - Deutschland,,"Lübeck war im Mittelalter die Königin der Hanse und führende Stadt des mächtigen Städtebundes, der den Handel in der Nord- und Ostseeregion kontrollierte. Die…",https://plizio.com/de/deutschland/schleswig-holstein/historical-luebeck/,,
Kiel - Schleswig-Holstein | Plizio Visual Lab,https://plizio.com/geo-images/city-kiel.webp,Plizio DE - Deutschland,,Kiel ist die Landeshauptstadt von Schleswig-Holstein und eine bedeutende Hafenstadt an der Ostsee. Ihre maritime DNA prägt das gesamte Stadtbild: Kiel liegt am…,https://plizio.com/de/deutschland/schleswig-holstein/kiel/,,
Kiel – Fährhafen - Schleswig-Holstein | Plizio Visual Lab,https://plizio.com/geo-images/port-kiel.webp,Plizio DE - Deutschland,,Kiel ist Schleswig-Holsteins Landeshauptstadt und wichtigster Fährhafen Deutschlands in Richtung Skandinavien. Jährlich findet hier die weltberühmte Kieler Woc…,https://plizio.com/de/deutschland/schleswig-holstein/kiel-faehrhafen/,,
Lübeck - Schleswig-Holstein (Schleswig Holstein) | Plizio Visual Lab,https://plizio.com/geo-images/city-luebeck.webp,Plizio DE - Deutschland,,"Lübeck, oft als die 'Königin der Hanse' bezeichnet, ist eine historische Hafenstadt in Schleswig-Holstein. Ihre mittelalterliche Altstadt liegt auf einer vom F…",https://plizio.com/de/deutschland/schleswig-holstein/luebeck/,,
Skagerrakschlacht – Marine-Ehrenmal Laboe - Schleswig-Holstein | Plizio Visual Lab,https://plizio.com/geo-images/hist-skagerrakschlacht.webp,Plizio DE - Deutschland,,"Die Skagerrakschlacht vom 31. Mai bis 1. Juni 1916 war die größte Seeschlacht des Ersten Weltkriegs, bei der die deutsche Hochseeflotte und die britische Grand…",https://plizio.com/de/deutschland/schleswig-holstein/skagerrakschlacht-marine-ehrenmal-laboe/,,
Sylt - Schleswig-Holstein | Plizio Visual Lab,https://plizio.com/geo-images/island-sylt.webp,Plizio DE - Deutschland,,Sylt ist die größte nordfriesische Insel und zieht als Sehnsuchtsort in der Nordsee Millionen von Gästen an. Die Insel bietet auf der Westseite tosende Brandun…,https://plizio.com/de/deutschland/schleswig-holstein/sylt/,,
Wattenmeer – Seehunde - Schleswig-Holstein | Plizio Visual Lab,https://plizio.com/geo-images/animal-wattenmeer-seehunde.webp,Plizio DE - Deutschland,,"Das Wattenmeer an der Nordseeküste ist eine einzigartige, extrem dynamische Naturlandschaft, die zweimal täglich von Ebbe und Flut geformt wird. Es gilt als da…",https://plizio.com/de/deutschland/schleswig-holstein/wattenmeer-seehunde/,,
Erfurt - Thüringen | Plizio Visual Lab,https://plizio.com/geo-images/city-erfurt.webp,Plizio DE - Deutschland,,"Erfurt, die idyllische Landeshauptstadt von Thüringen, fasziniert mit einem der am besten erhaltenen mittelalterlichen Stadtkerne Deutschlands. Die Stadt ist b…",https://plizio.com/de/deutschland/thueringen/erfurt/,,
Wartburg - Thüringen | Plizio Visual Lab,https://plizio.com/geo-images/landmark-wartburg.webp,Plizio DE - Deutschland,,"Die Wartburg bei Eisenach in Thüringen ist eine der bedeutendsten mittelalterlichen Burgen Deutschlands, auf der Martin Luther 1521–22 das Neue Testament ins D…",https://plizio.com/de/deutschland/thueringen/historical-wartburg/,,
